global_idx,phase,episode_idx,episode_return,avg_reward,steps,n_train_updates,q_loss_mean,pi_loss_mean,kl_mean,kl_mu_mean,kl_sigma_mean,eta_mean,buffer_size,in_exploration
47,train,42,-32.224152436137125,-0.06244990782197117,516,516,1030.2475490865781,-52.789074971694355,nan,nan,nan,nan,24768,True
48,train,43,-18.416205605703176,-0.03569032094128523,516,516,492.03740790463235,-50.670800172081286,nan,nan,nan,nan,25284,True
49,train,44,-69.75832915483326,-0.13519056037758384,516,516,377.45867219082146,-49.286009563032046,nan,nan,nan,nan,25800,True
50,train,45,-45.55530994062989,-0.08828548438106568,516,516,422.32930850243383,-47.34477518510449,nan,nan,nan,nan,26316,True
51,train,46,-68.37206545946083,-0.13250400282841246,516,516,424.8898985958839,-44.35330248987952,nan,nan,nan,nan,26832,True
52,train,47,-37.49635513344613,-0.07266735490977932,516,516,484.551684364792,-41.04631209558295,nan,nan,nan,nan,27348,True
53,train,48,-69.3302046150695,-0.13436086165711145,516,516,367.9866748706315,-39.37388213105904,nan,nan,nan,nan,27864,True
54,train,49,-69.44326277757968,-0.13457996662321642,516,516,219.26880482000897,-37.93991345213365,nan,nan,nan,nan,28380,True
55,eval,0,24.269154100911663,0.04703324438161175,516,0,nan,nan,nan,nan,nan,nan,0,False
56,eval,1,24.269154100911663,0.04703324438161175,516,0,nan,nan,nan,nan,nan,nan,0,False
